listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,sale_price_num,price_per_sqft,is_sold
30460,3,2025-05-01,Apartment,54,787.64,"$234,267.90",Available,,234267.9,297.43017114417756,False
40009,4,2025-05-01,Office,1,1615.98,"$501,520.52",Sold,C1964,501520.52,310.35069740962143,True
40033,4,2025-05-01,Office,4,783.03,"$246,720.63",Sold,C0543,246720.63,315.08451783456576,True
40062,4,2025-05-01,Apartment,6,1602.95,"$445,333.44",Sold,C1438,445333.44,277.82116722293273,True
40072,4,2025-05-01,Apartment,7,786.36,"$222,912.15",Sold,C0486,222912.15,283.47340912559133,True
40139,4,2025-05-01,Apartment,17,780.68,"$234,107.29",Sold,C1817,234107.29,299.87612081774864,True
40157,4,2025-05-01,Apartment,19,1063.07,"$297,965.35",Sold,C0350,297965.35,280.2876104113558,True
40243,4,2025-05-01,Apartment,29,776.79,"$247,342.01",Sold,C0876,247342.01,318.4155434544729,True
40252,4,2025-05-01,Apartment,30,1307.35,"$409,647.06",Sold,C1029,409647.06,313.34153822618276,True
40253,4,2025-05-01,Office,30,1307.35,"$403,369.61",Available,,403369.61,308.5398783799289,False
40279,4,2025-05-01,Apartment,33,734.73,"$246,127.73",Available,,246127.73,334.990717678603,False
40319,4,2025-05-01,Apartment,39,743.73,"$227,607.98",Available,,227607.98,306.0357656676482,False
40342,4,2025-05-01,Apartment,40,780.74,"$243,877.45",Sold,C0749,243877.45,312.36704920972414,True
40373,4,2025-05-01,Apartment,44,799.67,"$236,051.30",Sold,C0058,236051.3,295.18588917928645,True
50043,5,2025-05-01,Apartment,8,782.15,"$213,915.00",Sold,C0945,213915.0,273.4961324554114,True
50065,5,2025-05-01,Apartment,9,793.56,"$265,768.77",Available,,265768.77,334.9069635566309,False
50078,5,2025-05-01,Apartment,10,629.27,"$220,388.67",Sold,C1530,220388.67,350.2291067427337,True
50101,5,2025-05-01,Apartment,12,787.5,"$261,463.31",Available,,261463.31,332.01690158730156,False
50143,5,2025-05-01,Apartment,18,1267.03,"$374,103.56",Sold,C1233,374103.56,295.26022272558663,True
50179,5,2025-05-01,Apartment,23,1006.65,"$248,569.02",Sold,C0577,248569.02,246.9269557443004,True
50210,5,2025-05-01,Apartment,27,1278.6,"$408,109.75",Available,,408109.75,319.18485061786333,False
50215,5,2025-05-01,Apartment,28,1247.24,"$329,008.00",Sold,C1425,329008.0,263.7888457714634,True
50228,5,2025-05-01,Apartment,31,1008.52,"$337,197.82",Available,,337197.82,334.34916511323524,False
50267,5,2025-05-01,Office,35,605.55,"$176,582.96",Available,,176582.96,291.60756337214104,False
50269,5,2025-05-01,Apartment,36,627.56,"$189,545.13",Sold,C0052,189545.13,302.0350723436803,True
50298,5,2025-05-01,Apartment,39,591.14,"$153,072.85",Available,,153072.85,258.94517373211085,False
50306,5,2025-05-01,Office,41,630.83,"$236,306.88",Available,,236306.88,374.59676933563713,False
50329,5,2025-05-01,Apartment,42,791.2,"$251,971.56",Sold,C0984,251971.56,318.46759352881696,True
50338,5,2025-05-01,Apartment,43,802.72,"$229,942.63",Sold,C1147,229942.63,286.454342734702,True
50429,5,2025-05-01,Apartment,50,1261.07,"$340,608.67",Sold,C0655,340608.67,270.09497490226556,True
50442,5,2025-05-01,Apartment,52,1755.18,"$448,811.40",Available,,448811.4,255.70676511810754,False
60067,6,2025-05-01,Apartment,6,951.22,"$311,096.80",Sold,C1040,311096.8,327.05031433317214,True
60181,6,2025-05-01,Apartment,16,1687.92,"$510,808.24",Sold,C1526,510808.24,302.6258590454524,True
60218,6,2025-05-01,Office,20,1897.17,"$468,592.51",Sold,C0009,468592.51,246.9955301844326,True
60220,6,2025-05-01,Apartment,20,1897.17,"$565,996.94",Sold,C1355,565996.94,298.33749215937416,True
60238,6,2025-05-01,Apartment,23,1243.4,"$349,749.68",Available,,349749.68,281.2849284220685,False
60253,6,2025-05-01,Apartment,25,1086.43,"$359,202.38",Sold,C0877,359202.38,330.6263450015187,True
60290,6,2025-05-01,Apartment,32,793.11,"$241,805.57",Sold,C0346,241805.57,304.8827653162865,True
60307,6,2025-05-01,Office,34,1353.81,"$448,817.69",Sold,C1306,448817.69,331.5219196194444,True
60326,6,2025-05-01,Office,36,463.91,"$149,767.48",Sold,C1633,149767.48,322.8373606949624,True
60357,6,2025-05-01,Office,41,940.72,"$259,855.15",Available,,259855.15,276.2300684582022,False
60360,6,2025-05-01,Apartment,41,940.72,"$279,865.70",Available,,279865.7,297.50159452334384,False
60439,6,2025-05-01,Apartment,52,1408.23,"$427,534.07",Sold,C0817,427534.07,303.5967633128111,True
60448,6,2025-05-01,Apartment,53,1170.96,"$306,183.74",Sold,C0258,306183.74,261.4809557969529,True
70001,7,2025-05-01,Apartment,1,759.04,"$260,441.29",Sold,C0192,260441.29,343.1193217748735,True
70015,7,2025-05-01,Office,3,888.5,"$266,544.05",Sold,C0195,266544.05,299.9933033202026,True
70127,7,2025-05-01,Apartment,15,602.92,"$190,314.12",Sold,C0753,190314.12,315.65401711669875,True
70146,7,2025-05-01,Office,18,703.28,"$231,837.71",Available,,231837.71,329.65207314298715,False
70147,7,2025-05-01,Apartment,18,703.28,"$204,864.62",Available,,204864.62,291.29879990899786,False
70152,7,2025-05-01,Office,19,751.07,"$195,740.81",Sold,C1573,195740.81,260.61593459997067,True
70153,7,2025-05-01,Apartment,19,751.07,"$230,306.24",Sold,C0344,230306.24,306.6375171422104,True
70195,7,2025-05-01,Apartment,22,1914.21,"$606,086.60",Sold,C1094,606086.6,316.624926209768,True
70260,7,2025-05-01,Apartment,29,441.65,"$126,200.04",Sold,C0383,126200.04,285.74672251783085,True
70268,7,2025-05-01,Office,30,1237.23,"$368,764.14",Available,,368764.14,298.05625469799475,False
70282,7,2025-05-01,Apartment,34,1487.05,"$455,404.07",Sold,C1547,455404.07,306.2466426818197,True
70295,7,2025-05-01,Apartment,35,613.21,"$187,620.95",Available,,187620.95,305.9652484466985,False
70312,7,2025-05-01,Apartment,37,1171.04,"$370,830.27",Sold,C0177,370830.27,316.66746652548164,True
70339,7,2025-05-01,Office,41,1093.92,"$334,197.72",Sold,C1795,334197.72,305.50471698113205,True
70405,7,2025-05-01,Apartment,47,1033.08,"$256,543.63",Sold,C0076,256543.63,248.32890966817675,True
70469,7,2025-05-01,Apartment,55,601.23,"$187,791.70",Sold,C1668,187791.7,312.3458576584668,True
70504,7,2025-05-01,Apartment,58,1629.83,"$524,785.88",Sold,C1594,524785.88,321.98810918930195,True
80017,8,2025-05-01,Apartment,2,1097.36,"$340,541.60",Sold,C0393,340541.6,310.3280600714442,True
80030,8,2025-05-01,Apartment,4,1934.75,"$595,656.86",Available,,595656.86,307.87277942886675,False
80038,8,2025-05-01,Apartment,5,887.23,"$243,883.40",Sold,C0893,243883.4,274.88182320255174,True
80071,8,2025-05-01,Apartment,8,1552.34,"$407,657.44",Sold,C1283,407657.44,262.608346109744,True
80137,8,2025-05-01,Apartment,16,424.09,"$152,382.95",Available,,152382.95,359.3174797802354,False
80167,8,2025-05-01,Apartment,21,1501.64,"$409,979.77",Sold,C1583,409979.77,273.0213433312911,True
80212,8,2025-05-01,Apartment,29,1848.51,"$577,483.25",Sold,C1718,577483.25,312.40472055872027,True
80241,8,2025-05-01,Apartment,30,1070.46,"$299,341.47",Available,,299341.47,279.6381649010705,False
80345,8,2025-05-01,Office,39,1290.89,"$381,192.56",Sold,C1033,381192.56,295.2943782971438,True
80352,8,2025-05-01,Apartment,41,610.26,"$159,707.09",Available,,159707.09,261.7033559466457,False
80357,8,2025-05-01,Office,42,1473.68,"$439,227.72",Sold,C0389,439227.72,298.0482329949514,True
80366,8,2025-05-01,Office,43,1490.59,"$488,108.91",Sold,C1767,488108.91,327.4602070321148,True
80383,8,2025-05-01,Apartment,46,1175.51,"$379,740.64",Sold,C1075,379740.64,323.0433088616856,True
80470,8,2025-05-01,Apartment,55,1300.05,"$422,703.93",Sold,C1397,422703.93,325.1443636783201,True
80477,8,2025-05-01,Apartment,56,1874.7,"$491,384.80",Available,,491384.8,262.11383154638077,False
80489,8,2025-05-01,Apartment,57,1949.35,"$529,541.23",Available,,529541.23,271.6501551799318,False
90021,9,2025-05-01,Apartment,4,1139.87,"$408,511.51",Sold,C0306,408511.51,358.384298209445,True
90025,9,2025-05-01,Office,5,1416.81,"$423,694.55",Sold,C1683,423694.55,299.04824923595964,True
90051,9,2025-05-01,Apartment,9,1391.22,"$417,103.42",Sold,C1804,417103.42,299.81125918258795,True
90077,9,2025-05-01,Apartment,12,952.38,"$244,096.92",Sold,C1550,244096.92,256.3020223020223,True
90137,9,2025-05-01,Apartment,21,1261.65,"$395,284.05",Sold,C0692,395284.05,313.30721673998335,True
90193,9,2025-05-01,Apartment,28,1931.82,"$675,285.62",Sold,C0727,675285.62,349.5592860618484,True
90232,9,2025-05-01,Apartment,33,973.52,"$309,061.29",Available,,309061.29,317.46783835976663,False
90246,9,2025-05-01,Apartment,34,1577.36,"$507,504.36",Sold,C1567,507504.36,321.7428868489121,True
90281,9,2025-05-01,Apartment,35,1376.88,"$364,329.06",Available,,364329.06,264.6048021614084,False
90341,9,2025-05-01,Office,40,1090.32,"$326,851.69",Sold,C0095,326851.69,299.77592816787734,True
90345,9,2025-05-01,Apartment,40,1090.32,"$340,807.81",Sold,C1237,340807.81,312.57595017976377,True
90366,9,2025-05-01,Apartment,43,1908.91,"$576,858.24",Available,,576858.24,302.19247633466216,False
90374,9,2025-05-01,Apartment,44,1351.57,"$358,419.01",Available,,358419.01,265.187160117493,False
90450,9,2025-05-01,Apartment,56,1516.4,"$397,503.10",Sold,C1043,397503.1,262.1360458981799,True
90507,9,2025-05-01,Apartment,58,838.34,"$218,992.09",Sold,C0759,218992.09,261.2210916811795,True
90523,9,2025-05-01,Apartment,59,1697.13,"$437,506.24",Sold,C0340,437506.24,257.7918250222434,True
100005,10,2025-05-01,Apartment,1,1006.89,"$289,076.11",Sold,C1104,289076.11,287.09800474729116,True
100027,10,2025-05-01,Apartment,4,1765.37,"$515,578.93",Available,,515578.93,292.05148495782754,False
100098,10,2025-05-01,Apartment,12,852.74,"$250,926.91",Available,,250926.91,294.259575017004,False
100106,10,2025-05-01,Apartment,14,1318.01,"$417,201.93",Sold,C1701,417201.93,316.5392751193086,True
100122,10,2025-05-01,Apartment,15,1948.32,"$516,476.18",Sold,C1108,516476.18,265.087962962963,True
100141,10,2025-05-01,Apartment,18,1244.03,"$382,842.94",Available,,382842.94,307.7441380031028,False
100158,10,2025-05-01,Apartment,20,1264.43,"$410,347.16",Available,,410347.16,324.53133823145606,False
100214,10,2025-05-01,Apartment,27,777.35,"$201,415.36",Sold,C0917,201415.36,259.1051135267254,True
100219,10,2025-05-01,Apartment,27,777.35,"$262,420.84",Sold,C1818,262420.84,337.58389399884226,True
100317,10,2025-05-01,Apartment,37,1177.85,"$340,374.80",Available,,340374.8,288.97975124166913,False
100337,10,2025-05-01,Apartment,40,1322.98,"$389,328.46",Sold,C1746,389328.46,294.28144038458635,True
100341,10,2025-05-01,Apartment,41,1750.64,"$565,457.28",Sold,C1335,565457.28,323.0003198830142,True
100359,10,2025-05-01,Apartment,43,1093.67,"$383,263.24",Available,,383263.24,350.4377371602037,False
100421,10,2025-05-01,Apartment,50,1138.32,"$342,174.93",Sold,C0943,342174.93,300.59643158338605,True
110038,11,2025-05-01,Apartment,4,1414.25,"$398,416.60",Sold,C0430,398416.6,281.7158211065936,True
110041,11,2025-05-01,Apartment,5,1723.2,"$494,410.43",Available,,494410.43,286.91413068709375,False
110058,11,2025-05-01,Apartment,6,1724.08,"$487,075.17",Sold,C1638,487075.17,282.5130910398589,True
110093,11,2025-05-01,Apartment,10,1519.64,"$430,666.39",Sold,C1219,430666.39,283.40027243294463,True
110106,11,2025-05-01,Apartment,13,474.93,"$140,213.02",Sold,C0244,140213.02,295.2288126671299,True
110134,11,2025-05-01,Apartment,14,524.68,"$172,200.35",Sold,C0536,172200.35,328.2007128154304,True
110193,11,2025-05-01,Apartment,22,1755.05,"$596,516.36",Sold,C1158,596516.36,339.88567847069885,True
110234,11,2025-05-01,Apartment,29,993.51,"$336,177.61",Sold,C0884,336177.61,338.37365502108685,True
110237,11,2025-05-01,Office,29,993.51,"$313,924.14",Sold,C0511,313924.14,315.974816559471,True
110239,11,2025-05-01,Apartment,29,993.51,"$310,876.37",Sold,C0919,310876.37,312.9071373212147,True
110263,11,2025-05-01,Apartment,32,1285.87,"$391,255.01",Available,,391255.01,304.27260142938246,False
110373,11,2025-05-01,Apartment,44,434.38,"$131,519.77",Sold,C0228,131519.77,302.7758414291634,True
110378,11,2025-05-01,Apartment,44,434.38,"$137,674.50",Available,,137674.5,316.9448409226944,False
110386,11,2025-05-01,Apartment,45,1651.09,"$548,150.16",Sold,C0226,548150.16,331.99290165890415,True
110432,11,2025-05-01,Office,51,1318.98,"$454,364.35",Sold,C1975,454364.35,344.48160699934795,True
110438,11,2025-05-01,Apartment,52,1397.58,"$427,948.68",Available,,427948.68,306.2069291203366,False
110469,11,2025-05-01,Apartment,56,724.8,"$195,152.94",Sold,C1417,195152.94,269.2507450331126,True
120002,12,2025-05-01,Apartment,1,839.95,"$205,528.92",Sold,C0009,205528.92,244.69185070539913,True
120004,12,2025-05-01,Apartment,1,839.95,"$252,295.18",Sold,C1355,252295.18,300.36928388594555,True
120009,12,2025-05-01,Apartment,1,839.95,"$265,630.46",Sold,C0795,265630.46,316.2455622358474,True
120014,12,2025-05-01,Apartment,2,1285.87,"$380,015.64",Available,,380015.64,295.5319277998554,False
120072,12,2025-05-01,Apartment,8,1803.36,"$466,253.04",Available,,466253.04,258.54684588767634,False
120073,12,2025-05-01,Apartment,8,1803.36,"$634,188.62",Sold,C1596,634188.62,351.6705594002307,True
120085,12,2025-05-01,Apartment,11,1348.81,"$348,797.92",Sold,C0755,348797.92,258.5967779005197,True
120103,12,2025-05-01,Apartment,13,1394.03,"$520,101.47",Sold,C1737,520101.47,373.09202097515833,True
120113,12,2025-05-01,Apartment,14,1369.96,"$367,617.71",Sold,C0355,367617.71,268.34192969137786,True
120146,12,2025-05-01,Apartment,16,1523.02,"$505,829.79",Sold,C1553,505829.79,332.1228808551431,True
120198,12,2025-05-01,Apartment,22,892.67,"$290,299.07",Sold,C0756,290299.07,325.2031209741562,True
120235,12,2025-05-01,Apartment,24,1306.75,"$349,839.43",Sold,C1223,349839.43,267.7171838530706,True
120359,12,2025-05-01,Apartment,38,1157.23,"$367,496.03",Sold,C0363,367496.03,317.5652463209561,True
120377,12,2025-05-01,Apartment,41,938.23,"$282,768.90",Available,,282768.9,301.3854811719941,False
120395,12,2025-05-01,Apartment,47,1528.05,"$509,148.56",Sold,C0501,509148.56,333.20150518634864,True
120407,12,2025-05-01,Apartment,47,1528.05,"$360,456.35",Sold,C1573,360456.35,235.8930336049213,True
130024,13,2025-05-01,Office,2,1651.02,"$475,718.50",Sold,C0956,475718.5,288.1361219125147,True
130028,13,2025-05-01,Apartment,2,1651.02,"$538,246.86",Sold,C1461,538246.86,326.0086855398481,True
130056,13,2025-05-01,Office,5,441.3,"$117,558.15",Sold,C0325,117558.15,266.39055064581913,True
130075,13,2025-05-01,Apartment,9,1448.68,"$431,877.48",Sold,C0785,431877.48,298.11792804484077,True
130082,13,2025-05-01,Apartment,10,1314.38,"$396,126.59",Available,,396126.59,301.3790456336828,False
130086,13,2025-05-01,Apartment,11,1678.3,"$498,317.73",Sold,C1919,498317.73,296.918149317762,True
130087,13,2025-05-01,Apartment,11,1678.3,"$469,476.95",Sold,C1255,469476.95,279.73362926771136,True
130102,13,2025-05-01,Apartment,12,1858.65,"$538,375.93",Sold,C0063,538375.93,289.6596615823313,True
130173,13,2025-05-01,Apartment,20,516.72,"$184,957.97",Available,,184957.97,357.94621845486915,False
130181,13,2025-05-01,Apartment,20,516.72,"$154,757.84",Sold,C0587,154757.84,299.50038705681993,True
130258,13,2025-05-01,Apartment,30,1777.51,"$534,630.42",Sold,C0076,534630.42,300.77491547164294,True
130274,13,2025-05-01,Apartment,32,1114.07,"$298,538.23",Available,,298538.23,267.97080075758254,False
130277,13,2025-05-01,Apartment,32,1114.07,"$307,504.71",Sold,C0235,307504.71,276.0191998707442,True
130301,13,2025-05-01,Apartment,33,1445.84,"$424,439.28",Available,,424439.28,293.55895534775635,False
130350,13,2025-05-01,Apartment,38,656.42,"$182,096.35",Available,,182096.35,277.40829042381404,False
130362,13,2025-05-01,Apartment,40,571.5,"$138,257.97",Sold,C1828,138257.97,241.92120734908136,True
130368,13,2025-05-01,Apartment,40,571.5,"$183,248.76",Sold,C0128,183248.76,320.64524934383206,True
130389,13,2025-05-01,Apartment,43,1875.83,"$535,236.81",Sold,C0167,535236.81,285.33332444837754,True
130404,13,2025-05-01,Apartment,45,986.91,"$302,325.29",Sold,C0990,302325.29,306.335218003668,True
130429,13,2025-05-01,Apartment,47,1874.35,"$595,397.77",Sold,C0803,595397.77,317.65559794061943,True
130493,13,2025-05-01,Apartment,57,1717.49,"$539,317.69",Available,,539317.69,314.0150393888756,False
130511,13,2025-05-01,Apartment,59,1434.04,"$353,752.57",Sold,C1369,353752.57,246.68249839613958,True
130529,13,2025-05-01,Apartment,60,1401.81,"$438,895.96",Sold,C0533,438895.96,313.09233062968593,True
130564,13,2025-05-01,Apartment,66,1283.8,"$367,765.98",Sold,C0173,367765.98,286.4667237887521,True
140008,14,2025-05-01,Office,2,922.7,"$231,951.22",Available,,231951.22,251.38313644738267,False
140083,14,2025-05-01,Office,11,1431.42,"$492,509.45",Sold,C0302,492509.45,344.070538346537,True
140118,14,2025-05-01,Apartment,13,442.74,"$141,101.65",Sold,C1209,141101.65,318.70093056873105,True
140128,14,2025-05-01,Apartment,14,1628.68,"$517,610.73",Sold,C0438,517610.73,317.80996266915537,True
140150,14,2025-05-01,Apartment,16,915.37,"$268,606.11",Available,,268606.11,293.4399313938626,False
140156,14,2025-05-01,Apartment,16,915.37,"$302,441.81",Sold,C1556,302441.81,330.40389132263454,True
140170,14,2025-05-01,Office,17,686.6,"$299,967.93",Available,,299967.93,436.88891639965044,False
140267,14,2025-05-01,Apartment,29,1618.34,"$501,471.56",Sold,C1961,501471.56,309.8678646019996,True
140286,14,2025-05-01,Apartment,33,1894.96,"$616,501.26",Available,,616501.26,325.33734749018447,False
140324,14,2025-05-01,Apartment,38,1170.11,"$372,305.86",Available,,372305.86,318.1802223722556,False
140347,14,2025-05-01,Apartment,41,543.61,"$162,818.91",Sold,C1923,162818.91,299.5141921598205,True
140353,14,2025-05-01,Apartment,43,520.49,"$155,210.56",Sold,C1172,155210.56,298.2008491997925,True
140375,14,2025-05-01,Apartment,45,1388.61,"$392,569.11",Sold,C0216,392569.11,282.70652667055543,True
140379,14,2025-05-01,Apartment,46,1258.99,"$379,081.98",Sold,C1721,379081.98,301.10007228016104,True
140429,14,2025-05-01,Apartment,51,1346.3,"$372,457.73",Sold,C0773,372457.73,276.65284854787194,True
140435,14,2025-05-01,Apartment,51,1346.3,"$422,800.28",Available,,422800.28,314.0461115650301,False
140467,14,2025-05-01,Apartment,55,1415.9,"$502,780.15",Sold,C1750,502780.15,355.09580478847374,True
150070,15,2025-05-01,Apartment,10,1072.95,"$317,628.80",Sold,C1404,317628.8,296.0331795517032,True
150099,15,2025-05-01,Apartment,15,522.71,"$175,599.90",Sold,C0001,175599.9,335.94134414876316,True
150106,15,2025-05-01,Office,15,522.71,"$155,535.10",Sold,C1287,155535.1,297.5552409557881,True
150133,15,2025-05-01,Apartment,17,562.64,"$177,349.05",Available,,177349.05,315.20874804493104,False
150140,15,2025-05-01,Apartment,17,562.64,"$187,358.70",Sold,C1312,187358.7,332.9992535191242,True
150143,15,2025-05-01,Apartment,17,562.64,"$167,897.44",Sold,C0101,167897.44,298.41006682781176,True
150165,15,2025-05-01,Apartment,21,1271.25,"$376,814.30",Sold,C0310,376814.3,296.41242871189775,True
150183,15,2025-05-01,Apartment,23,1279.23,"$435,723.27",Sold,C0365,435723.27,340.6137051194859,True
150189,15,2025-05-01,Apartment,23,1279.23,"$434,858.74",Available,,434858.74,339.93788450864974,False
150194,15,2025-05-01,Apartment,23,1279.23,"$401,460.83",Sold,C1647,401460.83,313.83006183407207,True
150250,15,2025-05-01,Apartment,30,1523.22,"$425,190.67",Available,,425190.67,279.1393692309712,False
150261,15,2025-05-01,Apartment,30,1523.22,"$432,917.50",Available,,432917.5,284.21206391722797,False
150268,15,2025-05-01,Apartment,31,1901.65,"$557,626.79",Sold,C1300,557626.79,293.2331343832987,True
150280,15,2025-05-01,Apartment,34,1304.22,"$407,450.17",Sold,C1679,407450.17,312.4090797564828,True
150314,15,2025-05-01,Office,35,745.49,"$212,947.87",Sold,C0257,212947.87,285.64819112261733,True
150341,15,2025-05-01,Apartment,39,1713.42,"$476,819.19",Sold,C1627,476819.19,278.2850614560353,True
150483,15,2025-05-01,Apartment,57,429.34,"$125,064.35",Available,,125064.35,291.2944286579401,False
160024,16,2025-05-01,Office,4,1561.55,"$548,503.64",Sold,C0178,548503.64,351.2558931830553,True
160196,16,2025-05-01,Office,24,1077.77,"$264,146.36",Sold,C0689,264146.36,245.08602020839325,True
160223,16,2025-05-01,Apartment,27,1164.55,"$369,524.95",Sold,C0246,369524.95,317.31136490489894,True
160242,16,2025-05-01,Apartment,28,1440.71,"$493,044.25",Sold,C0048,493044.25,342.2231052744827,True
160301,16,2025-05-01,Office,35,629.97,"$205,003.87",Sold,C1054,205003.87,325.41846437131926,True
170010,17,2025-05-01,Apartment,1,530.28,"$171,074.17",Sold,C0999,171074.17,322.611016821302,True
170011,17,2025-05-01,Apartment,1,530.28,"$155,277.30",Sold,C0769,155277.3,292.8213396696085,True
170018,17,2025-05-01,Office,1,530.28,"$170,733.90",Sold,C0985,170733.9,321.969336954062,True
170024,17,2025-05-01,Office,2,1738.5,"$618,068.19",Sold,C0290,618068.19,355.5180845556514,True
170048,17,2025-05-01,Apartment,6,1739.03,"$495,814.92",Available,,495814.92,285.11004410504705,False
170082,17,2025-05-01,Office,10,1059.07,"$328,477.73",Sold,C0033,328477.73,310.15676961862766,True
170100,17,2025-05-01,Apartment,12,451.91,"$137,774.09",Sold,C1278,137774.09,304.8706379588856,True
170209,17,2025-05-01,Office,23,1025.52,"$281,260.70",Sold,C1769,281260.7,274.26154536235276,True
170236,17,2025-05-01,Apartment,27,677.24,"$236,838.98",Sold,C1136,236838.98,349.7120370917252,True
170246,17,2025-05-01,Apartment,28,1201.04,"$375,578.61",Available,,375578.61,312.7111586624925,False
170262,17,2025-05-01,Apartment,32,954.54,"$302,112.82",Sold,C1398,302112.82,316.500953338781,True
170271,17,2025-05-01,Apartment,33,1532.89,"$392,498.69",Available,,392498.69,256.0514387855619,False
170286,17,2025-05-01,Apartment,35,1667.01,"$490,050.27",Sold,C1360,490050.27,293.96960426152214,True
170313,17,2025-05-01,Apartment,39,1341.67,"$479,425.55",Available,,479425.55,357.33492587596055,False
170338,17,2025-05-01,Apartment,42,691.03,"$222,293.76",Available,,222293.76,321.6846736031721,False
170344,17,2025-05-01,Apartment,43,1602.46,"$483,360.49",Available,,483360.49,301.63654006964293,False
170358,17,2025-05-01,Apartment,46,1582.61,"$444,006.51",Sold,C0748,444006.51,280.55333278571476,True
170384,17,2025-05-01,Apartment,48,1833.96,"$580,903.05",Sold,C0009,580903.05,316.74793888634434,True
170426,17,2025-05-01,Apartment,49,1283.67,"$390,972.72",Sold,C0122,390972.72,304.57416625768303,True
180036,18,2025-05-01,Apartment,4,1096.58,"$312,109.48",Sold,C0482,312109.48,284.62080285980045,True
180038,18,2025-05-01,Apartment,4,1096.58,"$288,304.74",Sold,C1076,288304.74,262.9126374728702,True
180044,18,2025-05-01,Apartment,5,883.32,"$278,963.92",Available,,278963.92,315.81297830910654,False
180054,18,2025-05-01,Apartment,6,840.25,"$266,282.79",Sold,C1584,266282.79,316.90900327283543,True
180109,18,2025-05-01,Apartment,14,1742.3,"$514,682.27",Sold,C0176,514682.27,295.4039315846869,True
180128,18,2025-05-01,Apartment,17,1195.81,"$306,003.32",Sold,C1752,306003.32,255.8962711467541,True
180190,18,2025-05-01,Apartment,25,911.94,"$284,177.91",Sold,C1572,284177.91,311.6190867820251,True
180195,18,2025-05-01,Apartment,25,911.94,"$253,775.13",Sold,C0835,253775.13,278.2805118757813,True
180210,18,2025-05-01,Apartment,27,650.82,"$174,212.21",Sold,C0186,174212.21,267.68109461909586,True
180217,18,2025-05-01,Apartment,27,650.82,"$173,179.78",Sold,C0496,173179.78,266.0947420177622,True
180225,18,2025-05-01,Apartment,28,514.67,"$142,843.57",Sold,C1837,142843.57,277.5439990673636,True
180260,18,2025-05-01,Apartment,30,1795.66,"$477,379.71",Available,,477379.71,265.851948587149,False
180263,18,2025-05-01,Office,30,1795.66,"$610,038.08",Sold,C0194,610038.08,339.7291692191172,True
180317,18,2025-05-01,Apartment,37,1092.32,"$340,086.33",Available,,340086.33,311.34313204921636,False
180322,18,2025-05-01,Apartment,37,1092.32,"$270,158.79",Available,,270158.79,247.32568295005126,False
180326,18,2025-05-01,Apartment,38,1219.8,"$381,620.77",Sold,C1674,381620.77,312.8551975733727,True
180359,18,2025-05-01,Apartment,40,990.46,"$278,073.35",Available,,278073.35,280.75172142236937,False
180456,18,2025-05-01,Apartment,51,1527.31,"$496,847.34",Sold,C1775,496847.34,325.30877163116855,True
180477,18,2025-05-01,Apartment,53,1806.7,"$510,663.36",Available,,510663.36,282.6497813693474,False
180493,18,2025-05-01,Apartment,54,1756.12,"$480,611.69",Available,,480611.69,273.6781598068469,False
180494,18,2025-05-01,Apartment,54,1756.12,"$485,852.20",Sold,C1682,485852.2,276.6623009817097,True
180526,18,2025-05-01,Apartment,58,955.23,"$309,544.73",Sold,C0134,309544.73,324.05256325701663,True
190030,19,2025-05-01,Apartment,5,1408.42,"$358,445.19",Sold,C1826,358445.19,254.50163303560015,True
190056,19,2025-05-01,Apartment,8,974.77,"$298,003.07",Sold,C1152,298003.07,305.71629204838064,True
190063,19,2025-05-01,Apartment,10,747.71,"$239,035.92",Sold,C1861,239035.92,319.6906822163673,True
190078,19,2025-05-01,Apartment,11,1869.93,"$613,288.15",Available,,613288.15,327.97385463626983,False
190165,19,2025-05-01,Apartment,21,477.75,"$149,634.66",Sold,C1761,149634.66,313.207032967033,True
190230,19,2025-05-01,Apartment,27,1691.96,"$484,359.77",Sold,C0837,484359.77,286.27140712546395,True
190284,19,2025-05-01,Apartment,33,1454.84,"$474,802.39",Available,,474802.39,326.36055511258974,False
190286,19,2025-05-01,Apartment,33,1454.84,"$464,979.69",Available,,464979.69,319.6088160897418,False
190339,19,2025-05-01,Office,40,893.49,"$302,160.55",Sold,C1902,302160.55,338.1801139352427,True
190352,19,2025-05-01,Apartment,41,1657.19,"$385,563.10",Sold,C0099,385563.1,232.66076913329186,True
190362,19,2025-05-01,Office,42,1137.59,"$348,718.59",Sold,C0631,348718.59,306.54153957049556,True
190413,19,2025-05-01,Apartment,46,1926.19,"$712,128.48",Sold,C0302,712128.48,369.70832576225604,True
190422,19,2025-05-01,Apartment,49,1004.26,"$258,687.05",Sold,C0492,258687.05,257.5897178021628,True
200016,20,2025-05-01,Apartment,1,1898.39,"$560,474.88",Sold,C0315,560474.88,295.23695341842296,True
200023,20,2025-05-01,Apartment,2,1669.84,"$539,787.73",Sold,C1847,539787.73,323.2571563742634,True
200031,20,2025-05-01,Apartment,3,1645.93,"$450,173.43",Available,,450173.43,273.50703249834436,False
200071,20,2025-05-01,Apartment,8,1268.45,"$317,764.63",Available,,317764.63,250.51411565296226,False
200091,20,2025-05-01,Apartment,13,1587.57,"$538,931.69",Sold,C0131,538931.69,339.4695603973368,True
